id_code,experiment,plate,well,sirna
U2OS-02_3_N14,U2OS-02,3,N14,sirna_40
U2OS-02_3_N21,U2OS-02,3,N21,sirna_74
U2OS-02_3_O15,U2OS-02,3,O15,sirna_69
U2OS-02_4_B03,U2OS-02,4,B03,sirna_36
U2OS-02_4_B20,U2OS-02,4,B20,sirna_29
U2OS-02_4_E11,U2OS-02,4,E11,sirna_27
U2OS-02_4_G17,U2OS-02,4,G17,sirna_19
U2OS-02_4_I13,U2OS-02,4,I13,sirna_81
U2OS-02_4_I16,U2OS-02,4,I16,sirna_35
U2OS-02_4_J13,U2OS-02,4,J13,sirna_83
U2OS-02_4_K05,U2OS-02,4,K05,sirna_94
U2OS-02_4_K21,U2OS-02,4,K21,sirna_91
U2OS-02_4_L04,U2OS-02,4,L04,sirna_98
U2OS-02_4_N07,U2OS-02,4,N07,sirna_53
U2OS-02_4_O05,U2OS-02,4,O05,sirna_12
U2OS-02_4_O07,U2OS-02,4,O07,sirna_31
U2OS-03_1_B22,U2OS-03,1,B22,sirna_58
U2OS-03_1_C13,U2OS-03,1,C13,sirna_62
U2OS-03_1_C14,U2OS-03,1,C14,sirna_13
U2OS-03_1_D14,U2OS-03,1,D14,sirna_45
U2OS-03_1_D23,U2OS-03,1,D23,sirna_86
U2OS-03_1_E20,U2OS-03,1,E20,sirna_99
U2OS-03_1_G02,U2OS-03,1,G02,sirna_82
U2OS-03_1_G10,U2OS-03,1,G10,sirna_18
U2OS-03_1_G14,U2OS-03,1,G14,sirna_88
U2OS-03_1_G18,U2OS-03,1,G18,sirna_95
U2OS-03_1_H09,U2OS-03,1,H09,sirna_23
U2OS-03_1_I13,U2OS-03,1,I13,sirna_63
U2OS-03_1_J02,U2OS-03,1,J02,sirna_93
U2OS-03_1_K07,U2OS-03,1,K07,sirna_15
U2OS-03_1_K12,U2OS-03,1,K12,sirna_33
U2OS-03_1_L06,U2OS-03,1,L06,sirna_43
U2OS-03_1_L07,U2OS-03,1,L07,sirna_78
U2OS-03_1_L23,U2OS-03,1,L23,sirna_90
U2OS-03_1_N05,U2OS-03,1,N05,sirna_60
U2OS-03_1_N09,U2OS-03,1,N09,sirna_46
U2OS-03_1_N12,U2OS-03,1,N12,sirna_51
U2OS-03_1_O04,U2OS-03,1,O04,sirna_66
U2OS-03_1_O06,U2OS-03,1,O06,sirna_39
U2OS-03_2_B03,U2OS-03,2,B03,sirna_37
U2OS-03_2_B05,U2OS-03,2,B05,sirna_34
U2OS-03_2_B23,U2OS-03,2,B23,sirna_56
U2OS-03_2_C02,U2OS-03,2,C02,sirna_96
U2OS-03_2_C04,U2OS-03,2,C04,sirna_57
U2OS-03_2_D02,U2OS-03,2,D02,sirna_72
U2OS-03_2_D05,U2OS-03,2,D05,sirna_79
U2OS-03_2_D08,U2OS-03,2,D08,sirna_71
U2OS-03_2_D10,U2OS-03,2,D10,sirna_25
U2OS-03_2_D16,U2OS-03,2,D16,sirna_97
U2OS-03_2_E05,U2OS-03,2,E05,sirna_64
U2OS-03_2_E12,U2OS-03,2,E12,sirna_28
U2OS-03_2_E23,U2OS-03,2,E23,sirna_77
U2OS-03_2_F12,U2OS-03,2,F12,sirna_3
U2OS-03_2_F16,U2OS-03,2,F16,sirna_30
U2OS-03_2_G02,U2OS-03,2,G02,sirna_67
U2OS-03_2_G07,U2OS-03,2,G07,sirna_70
U2OS-03_2_G08,U2OS-03,2,G08,sirna_4
U2OS-03_2_G10,U2OS-03,2,G10,sirna_92
U2OS-03_2_G21,U2OS-03,2,G21,sirna_73
U2OS-03_2_H05,U2OS-03,2,H05,sirna_49
U2OS-03_2_H18,U2OS-03,2,H18,sirna_42
U2OS-03_2_I12,U2OS-03,2,I12,sirna_41
U2OS-03_2_I19,U2OS-03,2,I19,sirna_26
U2OS-03_2_I20,U2OS-03,2,I20,sirna_47
U2OS-03_2_J02,U2OS-03,2,J02,sirna_54
U2OS-03_2_K18,U2OS-03,2,K18,sirna_55
U2OS-03_2_K23,U2OS-03,2,K23,sirna_14
U2OS-03_2_M09,U2OS-03,2,M09,sirna_65
U2OS-03_2_M14,U2OS-03,2,M14,sirna_68
U2OS-03_2_M17,U2OS-03,2,M17,sirna_7
U2OS-03_2_N05,U2OS-03,2,N05,sirna_8
U2OS-03_2_N19,U2OS-03,2,N19,sirna_48
U2OS-03_2_N22,U2OS-03,2,N22,sirna_38
U2OS-03_2_O03,U2OS-03,2,O03,sirna_59
U2OS-03_2_O19,U2OS-03,2,O19,sirna_9
U2OS-03_3_B03,U2OS-03,3,B03,sirna_20
U2OS-03_3_B07,U2OS-03,3,B07,sirna_50
U2OS-03_3_B10,U2OS-03,3,B10,sirna_6
U2OS-03_3_B18,U2OS-03,3,B18,sirna_85
U2OS-03_3_C23,U2OS-03,3,C23,sirna_2
U2OS-03_3_D18,U2OS-03,3,D18,sirna_74
U2OS-03_3_E16,U2OS-03,3,E16,sirna_40
U2OS-03_3_E17,U2OS-03,3,E17,sirna_1
U2OS-03_3_F04,U2OS-03,3,F04,sirna_87
U2OS-03_3_F06,U2OS-03,3,F06,sirna_84
U2OS-03_3_F17,U2OS-03,3,F17,sirna_89
U2OS-03_3_F23,U2OS-03,3,F23,sirna_17
U2OS-03_3_G19,U2OS-03,3,G19,sirna_22
U2OS-03_3_G23,U2OS-03,3,G23,sirna_0
U2OS-03_3_H14,U2OS-03,3,H14,sirna_11
U2OS-03_3_I06,U2OS-03,3,I06,sirna_80
U2OS-03_3_I12,U2OS-03,3,I12,sirna_75
U2OS-03_3_I13,U2OS-03,3,I13,sirna_16
U2OS-03_3_J05,U2OS-03,3,J05,sirna_5
U2OS-03_3_J08,U2OS-03,3,J08,sirna_44
U2OS-03_3_J13,U2OS-03,3,J13,sirna_24
U2OS-03_3_K02,U2OS-03,3,K02,sirna_69
U2OS-03_3_K15,U2OS-03,3,K15,sirna_61
U2OS-03_3_K23,U2OS-03,3,K23,sirna_76
U2OS-03_3_M14,U2OS-03,3,M14,sirna_10
U2OS-03_3_N12,U2OS-03,3,N12,sirna_21
U2OS-03_3_N16,U2OS-03,3,N16,sirna_32
U2OS-03_4_B16,U2OS-03,4,B16,sirna_31
U2OS-03_4_D10,U2OS-03,4,D10,sirna_91
U2OS-03_4_D16,U2OS-03,4,D16,sirna_53
U2OS-03_4_D21,U2OS-03,4,D21,sirna_98
U2OS-03_4_E16,U2OS-03,4,E16,sirna_12
U2OS-03_4_E19,U2OS-03,4,E19,sirna_19
U2OS-03_4_F08,U2OS-03,4,F08,sirna_83
U2OS-03_4_F14,U2OS-03,4,F14,sirna_29
U2OS-03_4_F23,U2OS-03,4,F23,sirna_35
U2OS-03_4_H09,U2OS-03,4,H09,sirna_94
U2OS-03_4_K07,U2OS-03,4,K07,sirna_36
U2OS-03_4_K21,U2OS-03,4,K21,sirna_27
U2OS-03_4_O14,U2OS-03,4,O14,sirna_81
